Time,Latitude,Longitude,Altitude,Relative Altitude,Heading,State
BREAK,2025-04-29 10:40:33.181699,,,,,
1745945109.5427291,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945110.5642433,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945111.6056116,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945112.6266787,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945113.6885533,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945114.709431,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945115.7302618,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945116.751019,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945117.8131244,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945118.8544831,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945119.8754804,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945120.9168642,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945121.9378235,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945122.9792113,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945124.0000596,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945125.0617652,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945126.082961,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945127.1067731,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945128.1686702,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945129.1896808,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945130.210495,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945131.2312398,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945132.2931361,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945133.3140562,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945134.335044,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945135.3559299,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945136.417748,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945137.4389548,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945138.4599206,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945139.5218642,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945140.5428596,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945141.5840163,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945142.6048872,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945143.6460454,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945144.6669178,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945145.7085116,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945146.770681,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945147.7917604,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945148.8127577,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945149.8335395,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945150.915536,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945151.9365056,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945152.9576013,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945153.9786153,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945155.0407827,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945156.0888195,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945157.1098347,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945158.1817613,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945159.2128649,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945160.2339303,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945161.3229384,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945162.3439374,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945163.3647892,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945164.4266362,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945165.4475412,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945166.5161965,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945167.5370514,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945168.5783496,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945169.5991163,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945170.6411448,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945171.7030942,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945172.7240555,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945173.745102,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945174.7659988,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945175.8277826,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945176.8487961,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945177.889993,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945178.9108858,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945179.99754,39.0187817,-104.8939695,2171.08,11.008,179.67,DiscoStates.COORD_CONTROL
1745945181.018563,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945182.0398958,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945183.060985,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945184.1227875,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945185.1641796,39.0187817,-104.8939695,2171.09,11.011,179.67,DiscoStates.COORD_CONTROL
1745945186.1875288,39.0187817,-104.8939695,2171.09,11.01,179.67,DiscoStates.COORD_CONTROL
1745945187.229255,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945188.250301,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945189.291718,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945190.3129134,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945191.375043,39.0187817,-104.8939695,2171.08,11.009,179.67,DiscoStates.COORD_CONTROL
1745945192.3959029,39.0187811,-104.8939689,2171.09,11.009,179.7,DiscoStates.COORD_CONTROL
1745945193.4167607,39.0187811,-104.8939689,2171.09,11.009,179.7,DiscoStates.COORD_CONTROL
1745945194.478342,39.0187684,-104.8939555,2171.09,11.013,136.83,DiscoStates.COORD_CONTROL
1745945195.4992597,39.0187684,-104.8939555,2171.09,11.013,136.83,DiscoStates.COORD_CONTROL
1745945196.5202248,39.0187402,-104.8939255,2171.09,11.017,140.17,DiscoStates.COORD_CONTROL
1745945197.5411773,39.0187402,-104.8939255,2171.09,11.017,140.17,DiscoStates.COORD_CONTROL
1745945198.6231282,39.0187402,-104.8939255,2171.09,11.017,140.17,DiscoStates.COORD_CONTROL
1745945199.6442797,39.0187069,-104.8938899,2171.09,11.011,140.15,DiscoStates.COORD_CONTROL
1745945200.6652067,39.0187069,-104.8938899,2171.09,11.011,140.15,DiscoStates.COORD_CONTROL
1745945201.6860168,39.0186722,-104.8938527,2171.08,11.008,140.15,DiscoStates.COORD_CONTROL
1745945202.7478452,39.0186722,-104.8938527,2171.08,11.008,140.15,DiscoStates.COORD_CONTROL
1745945203.7690887,39.0186369,-104.8938149,2171.08,11.007,140.17,DiscoStates.COORD_CONTROL
1745945204.7900643,39.0186369,-104.8938149,2171.08,11.007,140.17,DiscoStates.COORD_CONTROL
1745945205.8518932,39.0186015,-104.8937772,2171.09,11.01,140.17,DiscoStates.COORD_CONTROL
1745945206.872974,39.0186015,-104.8937772,2171.09,11.01,140.17,DiscoStates.COORD_CONTROL
1745945207.9157012,39.0186015,-104.8937772,2171.09,11.01,140.17,DiscoStates.COORD_CONTROL
1745945208.937198,39.0185665,-104.8937398,2171.09,11.01,140.18,DiscoStates.COORD_CONTROL
1745945209.9813926,39.0185318,-104.8937028,2171.08,11.009,140.19,DiscoStates.COORD_CONTROL
1745945211.0020874,39.0185318,-104.8937028,2171.08,11.009,140.19,DiscoStates.COORD_CONTROL
1745945212.043488,39.0185318,-104.8937028,2171.08,11.009,140.19,DiscoStates.COORD_CONTROL
1745945213.1055546,39.0184973,-104.8936659,2171.08,11.006,140.2,DiscoStates.COORD_CONTROL
1745945214.1263528,39.0184973,-104.8936659,2171.08,11.006,140.2,DiscoStates.COORD_CONTROL
1745945215.149935,39.0184627,-104.893629,2171.08,11.006,140.21,DiscoStates.COORD_CONTROL
1745945216.170833,39.0184627,-104.893629,2171.08,11.006,140.21,DiscoStates.COORD_CONTROL
1745945217.2323058,39.018428,-104.893592,2171.08,11.007,140.22,DiscoStates.COORD_CONTROL
1745945218.2530231,39.018428,-104.893592,2171.08,11.007,140.22,DiscoStates.COORD_CONTROL
1745945219.2943404,39.018428,-104.893592,2171.08,11.007,140.22,DiscoStates.COORD_CONTROL
1745945220.3423133,39.0183933,-104.893555,2171.08,11.008,140.23,DiscoStates.COORD_CONTROL
1745945221.4039533,39.0183933,-104.893555,2171.08,11.008,140.23,DiscoStates.COORD_CONTROL
1745945222.4249675,39.0183587,-104.893518,2171.08,11.005,140.23,DiscoStates.COORD_CONTROL
1745945223.4465907,39.0183587,-104.893518,2171.08,11.005,140.23,DiscoStates.COORD_CONTROL
1745945224.4679003,39.0183243,-104.8934812,2171.08,11.004,140.25,DiscoStates.COORD_CONTROL
1745945225.5316167,39.0183243,-104.8934812,2171.08,11.004,140.25,DiscoStates.COORD_CONTROL
1745945226.5730402,39.0183243,-104.8934812,2171.08,11.004,140.25,DiscoStates.COORD_CONTROL
1745945227.5939941,39.0182896,-104.8934443,2171.08,11.005,140.25,DiscoStates.COORD_CONTROL
1745945228.6356194,39.018255,-104.8934073,2171.08,11.007,140.26,DiscoStates.COORD_CONTROL
1745945229.6566498,39.018255,-104.8934073,2171.08,11.007,140.26,DiscoStates.COORD_CONTROL
1745945230.6979043,39.018255,-104.8934073,2171.08,11.007,140.26,DiscoStates.COORD_CONTROL
1745945231.7187674,39.0182204,-104.8933704,2171.08,11.005,140.26,DiscoStates.COORD_CONTROL
1745945232.7804513,39.0182204,-104.8933704,2171.08,11.005,140.26,DiscoStates.COORD_CONTROL
1745945233.801158,39.0181859,-104.8933335,2171.08,11.003,140.27,DiscoStates.COORD_CONTROL
1745945234.8220098,39.0181859,-104.8933335,2171.08,11.003,140.27,DiscoStates.COORD_CONTROL
1745945235.8839326,39.0181514,-104.8932967,2171.08,11.002,140.27,DiscoStates.COORD_CONTROL
1745945236.9051957,39.0181514,-104.8932967,2171.08,11.002,140.27,DiscoStates.COORD_CONTROL
1745945237.9268079,39.0181168,-104.8932597,2171.08,11.004,140.28,DiscoStates.COORD_CONTROL
1745945238.9476829,39.0181168,-104.8932597,2171.08,11.004,140.28,DiscoStates.COORD_CONTROL
1745945240.030012,39.0181168,-104.8932597,2171.08,11.004,140.28,DiscoStates.COORD_CONTROL
1745945241.0509608,39.0180822,-104.8932228,2171.08,11.006,140.28,DiscoStates.COORD_CONTROL
1745945242.0719862,39.0180822,-104.8932228,2171.08,11.006,140.28,DiscoStates.COORD_CONTROL
1745945243.092921,39.0180475,-104.8931858,2171.08,11.002,140.29,DiscoStates.COORD_CONTROL
1745945244.1545835,39.0180475,-104.8931858,2171.08,11.002,140.29,DiscoStates.COORD_CONTROL
1745945245.1755888,39.018013,-104.8931489,2171.08,11.001,140.29,DiscoStates.COORD_CONTROL
1745945246.1965463,39.018013,-104.8931489,2171.08,11.001,140.29,DiscoStates.COORD_CONTROL
1745945247.258319,39.0179785,-104.8931121,2171.08,11.001,140.3,DiscoStates.COORD_CONTROL
1745945248.2790353,39.0179785,-104.8931121,2171.08,11.001,140.3,DiscoStates.COORD_CONTROL
1745945249.32062,39.0179785,-104.8931121,2171.08,11.001,140.3,DiscoStates.COORD_CONTROL
1745945250.3687067,39.017944,-104.8930753,2171.08,11.004,140.3,DiscoStates.COORD_CONTROL
1745945251.410062,39.017892,-104.8930197,2171.08,11.002,140.3,DiscoStates.COORD_CONTROL
1745945252.4309523,39.017892,-104.8930197,2171.08,11.002,140.3,DiscoStates.COORD_CONTROL
1745945253.4723938,39.017892,-104.8930197,2171.08,11.002,140.3,DiscoStates.COORD_CONTROL
1745945254.5340946,39.0178574,-104.8929827,2171.08,11.001,140.31,DiscoStates.COORD_CONTROL
1745945255.5551114,39.0178574,-104.8929827,2171.08,11.001,140.31,DiscoStates.COORD_CONTROL
1745945256.576082,39.0178228,-104.8929459,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945257.5970464,39.0178228,-104.8929459,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945258.6588778,39.0177883,-104.892909,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945259.6801107,39.0177883,-104.892909,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945260.7243412,39.0177883,-104.892909,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945261.7451937,39.0177539,-104.8928722,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945262.806949,39.0177539,-104.8928722,2171.08,11.0,140.31,DiscoStates.COORD_CONTROL
1745945263.8279111,39.0177208,-104.8928369,2171.08,11.001,140.31,DiscoStates.COORD_CONTROL
1745945264.848933,39.0177208,-104.8928369,2171.08,11.001,140.31,DiscoStates.YAW_FIND
1745945264.8695693,39.0176952,-104.8928094,2171.07,10.997,140.32,DiscoStates.YAW_FIND
1745945264.9312632,39.0176952,-104.8928094,2171.07,10.997,140.32,DiscoStates.YAW_FIND
1745945264.9723856,39.0176952,-104.8928094,2171.07,10.997,140.32,DiscoStates.YAW_FIND
1745945264.9930162,39.0176818,-104.8927948,2171.07,10.998,140.36,DiscoStates.YAW_FIND
1745945265.034286,39.017683,-104.8927959,2171.07,10.99,163.36,DiscoStates.YAW_FIND
1745945265.0549195,39.017683,-104.8927959,2171.07,10.99,163.36,DiscoStates.YAW_FIND
1745945265.0959804,39.017683,-104.8927959,2171.07,10.99,163.36,DiscoStates.YAW_FIND
1745945265.1167378,39.017681,-104.8927943,2171.06,10.984,140.24,DiscoStates.YAW_FIND
1745945265.178109,39.017681,-104.8927943,2171.06,10.984,140.24,DiscoStates.YAW_FIND
1745945265.1987941,39.017681,-104.8927948,2171.06,10.983,145.85,DiscoStates.YAW_FIND
1745945265.2194245,39.017681,-104.8927948,2171.06,10.983,145.85,DiscoStates.YAW_FIND
1745945265.281061,39.0176948,-104.8928095,2171.06,10.98,210.1,DiscoStates.YAW_FIND
1745945265.3017528,39.0176948,-104.8928095,2171.06,10.98,210.1,DiscoStates.YAW_FIND
1745945265.3224645,39.0177027,-104.8928179,2171.05,10.974,268.1,DiscoStates.YAW_FIND
1745945265.3431642,39.0177027,-104.8928179,2171.05,10.974,268.1,DiscoStates.YAW_FIND
1745945265.4269547,39.0177027,-104.8928179,2171.05,10.974,268.1,DiscoStates.YAW_FIND
1745945265.4747503,39.0176939,-104.8928089,2171.05,10.973,218.81,DiscoStates.ALTITUDE_CONTROL
1745945265.4955468,39.0176939,-104.8928089,2171.05,10.973,218.81,DiscoStates.ALTITUDE_CONTROL
1745945265.5162888,39.017683,-104.8927972,2171.03,10.954,158.59,DiscoStates.ALTITUDE_CONTROL
1745945265.5779757,39.017683,-104.8927972,2171.03,10.954,158.59,DiscoStates.ALTITUDE_CONTROL
1745945265.5987823,39.0176794,-104.8927928,2171.02,10.941,140.22,DiscoStates.ALTITUDE_CONTROL
1745945265.619633,39.0176794,-104.8927928,2171.02,10.941,140.22,DiscoStates.ALTITUDE_CONTROL
1745945265.6813369,39.0176794,-104.8927924,2171.01,10.93,140.36,DiscoStates.ALTITUDE_CONTROL
1745945265.7020674,39.0176794,-104.8927924,2171.01,10.93,140.36,DiscoStates.ALTITUDE_CONTROL
1745945265.7432284,39.0176794,-104.8927924,2171.01,10.93,140.36,DiscoStates.ALTITUDE_CONTROL
1745945265.763971,39.0176798,-104.8927929,2171.0,10.922,140.4,DiscoStates.ALTITUDE_CONTROL
1745945265.8050733,39.01768,-104.8927933,2170.99,10.912,140.41,DiscoStates.ALTITUDE_CONTROL
1745945265.8259258,39.01768,-104.8927933,2170.99,10.912,140.41,DiscoStates.ALTITUDE_CONTROL
1745945265.8672605,39.01768,-104.8927933,2170.99,10.912,140.41,DiscoStates.ALTITUDE_CONTROL
1745945265.9290156,39.01768,-104.8927936,2170.98,10.904,140.41,DiscoStates.ALTITUDE_CONTROL
1745945265.9499314,39.01768,-104.8927936,2170.98,10.904,140.41,DiscoStates.ALTITUDE_CONTROL
1745945265.9707975,39.01768,-104.8927938,2170.97,10.897,140.42,DiscoStates.ALTITUDE_CONTROL
1745945265.9915373,39.01768,-104.8927938,2170.97,10.897,140.42,DiscoStates.ALTITUDE_CONTROL
1745945266.0533412,39.0176802,-104.892794,2170.97,10.893,140.49,DiscoStates.ALTITUDE_CONTROL
1745945266.074173,39.0176802,-104.892794,2170.97,10.893,140.49,DiscoStates.ALTITUDE_CONTROL
1745945266.1155005,39.0176802,-104.892794,2170.97,10.893,140.49,DiscoStates.ALTITUDE_CONTROL
1745945266.1363451,39.0176907,-104.8928052,2170.97,10.891,197.01,DiscoStates.ALTITUDE_CONTROL
1745945266.1981292,39.0176907,-104.8928052,2170.97,10.891,197.01,DiscoStates.ALTITUDE_CONTROL
1745945266.2189014,39.0177056,-104.892821,2170.96,10.88,255.82,DiscoStates.ALTITUDE_CONTROL
1745945266.260008,39.0177043,-104.8928197,2170.95,10.879,271.0,DiscoStates.ALTITUDE_CONTROL
1745945266.2808163,39.0177043,-104.8928197,2170.95,10.879,271.0,DiscoStates.ALTITUDE_CONTROL
1745945266.3221152,39.0177043,-104.8928197,2170.95,10.879,271.0,DiscoStates.ALTITUDE_CONTROL
1745945266.3839495,39.0176908,-104.8928055,2170.94,10.869,204.82,DiscoStates.ALTITUDE_CONTROL
1745945266.4046943,39.0176908,-104.8928055,2170.94,10.869,204.82,DiscoStates.ALTITUDE_CONTROL
1745945266.4255388,39.0176815,-104.8927954,2170.93,10.859,144.86,DiscoStates.ALTITUDE_CONTROL
1745945266.4462714,39.0176815,-104.8927954,2170.93,10.859,144.86,DiscoStates.ALTITUDE_CONTROL
1745945266.508045,39.0176794,-104.8927927,2170.93,10.851,140.79,DiscoStates.ALTITUDE_CONTROL
1745945266.528879,39.0176794,-104.8927927,2170.93,10.851,140.79,DiscoStates.ALTITUDE_CONTROL
1745945266.5700853,39.0176794,-104.8927927,2170.93,10.851,140.79,DiscoStates.ALTITUDE_CONTROL
1745945266.5909767,39.0176795,-104.8927927,2170.92,10.843,140.41,DiscoStates.ALTITUDE_CONTROL
1745945266.653043,39.0176795,-104.8927927,2170.92,10.843,140.41,DiscoStates.ALTITUDE_CONTROL
1745945266.6738908,39.0176798,-104.8927931,2170.91,10.834,140.41,DiscoStates.ALTITUDE_CONTROL
1745945266.694704,39.0176798,-104.8927931,2170.91,10.834,140.41,DiscoStates.ALTITUDE_CONTROL
1745945266.715571,39.01768,-104.8927936,2170.9,10.824,140.43,DiscoStates.ALTITUDE_CONTROL
1745945266.7771587,39.01768,-104.8927936,2170.9,10.824,140.43,DiscoStates.ALTITUDE_CONTROL
1745945266.8182921,39.01768,-104.8927936,2170.9,10.824,140.43,DiscoStates.ALTITUDE_CONTROL
1745945266.8390899,39.0176857,-104.8927998,2170.9,10.824,177.61,DiscoStates.ALTITUDE_CONTROL
1745945266.8803256,39.0177019,-104.892817,2170.89,10.816,237.4,DiscoStates.ALTITUDE_CONTROL
1745945266.9010096,39.0177019,-104.892817,2170.89,10.816,237.4,DiscoStates.ALTITUDE_CONTROL
1745945266.942206,39.0177019,-104.892817,2170.89,10.816,237.4,DiscoStates.ALTITUDE_CONTROL
1745945266.962934,39.0177051,-104.8928206,2170.89,10.816,282.65,DiscoStates.ALTITUDE_CONTROL
1745945267.0246005,39.0177051,-104.8928206,2170.89,10.816,282.65,DiscoStates.ALTITUDE_CONTROL
1745945267.0453484,39.0176933,-104.8928082,2170.89,10.813,215.85,DiscoStates.ALTITUDE_CONTROL
1745945267.0660262,39.0176933,-104.8928082,2170.89,10.813,215.85,DiscoStates.ALTITUDE_CONTROL
1745945267.1276495,39.0176826,-104.8927969,2170.88,10.805,155.93,DiscoStates.ALTITUDE_CONTROL
1745945267.1484778,39.0176826,-104.8927969,2170.88,10.805,155.93,DiscoStates.ALTITUDE_CONTROL
1745945267.1692014,39.0176795,-104.8927931,2170.87,10.796,140.4,DiscoStates.ALTITUDE_CONTROL
1745945267.1900618,39.0176795,-104.8927931,2170.87,10.796,140.4,DiscoStates.ALTITUDE_CONTROL
1745945267.272101,39.0176795,-104.8927931,2170.87,10.796,140.4,DiscoStates.ALTITUDE_CONTROL
1745945267.2929022,39.0176795,-104.8927929,2170.86,10.787,140.35,DiscoStates.ALTITUDE_CONTROL
1745945267.3137827,39.0176795,-104.8927929,2170.86,10.787,140.35,DiscoStates.ALTITUDE_CONTROL
1745945267.3346076,39.0176797,-104.8927932,2170.85,10.777,140.39,DiscoStates.ALTITUDE_CONTROL
1745945267.3961537,39.0176797,-104.8927932,2170.85,10.777,140.39,DiscoStates.ALTITUDE_CONTROL
1745945267.4169345,39.0176799,-104.8927936,2170.84,10.767,140.4,DiscoStates.ALTITUDE_CONTROL
1745945267.4377685,39.0176799,-104.8927936,2170.84,10.767,140.4,DiscoStates.ALTITUDE_CONTROL
1745945267.4993975,39.01768,-104.8927938,2170.83,10.758,140.41,DiscoStates.ALTITUDE_CONTROL
