BREAK,2025-04-09 07:25:06.392283,,,,
Time,Latitude,Longitude,Altitude,Relative Altitude,Heading
BREAK,2025-04-09 07:25:36.607400,,,,
BREAK,2025-04-09 07:25:47.900664,,,,
1744205369.8204474,39.0173063,-104.8924708,2171.06,10.988,340.97
1744205370.075826,39.0173063,-104.8924708,2171.06,10.988,340.97
1744205370.8236754,39.0173062,-104.8924708,2171.06,10.988,350.99
1744205371.1070778,39.0173062,-104.8924708,2171.06,10.988,350.99
1744205371.8511455,39.0173062,-104.8924708,2171.07,10.99,0.97
1744205372.117154,39.0173062,-104.8924708,2171.07,10.99,0.97
1744205372.8660326,39.0173061,-104.8924708,2171.07,10.99,10.98
1744205373.13413,39.0173061,-104.8924708,2171.07,10.99,10.98
1744205373.872769,39.0173061,-104.8924708,2171.07,10.99,20.98
1744205374.1686208,39.0173061,-104.8924708,2171.07,10.99,20.98
1744205374.8768091,39.017306,-104.8924708,2171.07,10.99,30.98
1744205375.1989057,39.017306,-104.8924708,2171.07,10.99,30.98
1744205375.87865,39.017306,-104.8924708,2171.07,10.99,40.97
1744205376.2211218,39.017306,-104.8924708,2171.07,10.99,40.97
1744205376.8792346,39.0173059,-104.8924709,2171.06,10.988,50.98
1744205377.2382412,39.0173059,-104.8924709,2171.06,10.988,50.98
1744205377.8930745,39.0173059,-104.8924709,2171.06,10.988,60.98
1744205378.248806,39.0173059,-104.8924709,2171.06,10.988,60.98
1744205378.9069493,39.0173059,-104.892471,2171.07,10.99,70.98
1744205379.2744994,39.0173059,-104.892471,2171.07,10.99,70.98
1744205379.934803,39.0173059,-104.8924711,2171.07,10.99,80.98
1744205380.2930918,39.0173059,-104.8924711,2171.07,10.99,80.98
1744205380.968345,39.0173059,-104.8924711,2171.07,10.99,90.98
1744205381.3091657,39.0173059,-104.8924711,2171.07,10.99,90.98
1744205382.0069141,39.0173059,-104.8924711,2171.07,10.99,100.98
1744205382.3290334,39.0173059,-104.8924711,2171.07,10.99,100.98
1744205383.0189323,39.0173059,-104.8924711,2171.07,10.99,110.98
1744205383.3484912,39.0173059,-104.8924711,2171.07,10.99,110.98
1744205384.0228338,39.0173059,-104.8924712,2171.06,10.988,120.98
1744205384.3509214,39.0173059,-104.8924712,2171.06,10.988,120.98
1744205385.0454385,39.0173059,-104.8924713,2171.06,10.989,130.98
1744205385.3680775,39.0173059,-104.8924713,2171.06,10.989,130.98
1744205386.0587,39.0173059,-104.8924713,2171.07,10.99,140.98
1744205386.3938506,39.0173059,-104.8924713,2171.07,10.99,140.98
1744205387.0816257,39.017306,-104.8924713,2171.07,10.99,150.99
1744205387.403938,39.017306,-104.8924713,2171.07,10.99,150.99
1744205388.1246388,39.017306,-104.8924714,2171.07,10.99,160.98
1744205388.4281058,39.017306,-104.8924714,2171.07,10.99,160.98
1744205389.1518593,39.0173061,-104.8924714,2171.07,10.99,175.98
1744205389.4305096,39.0173061,-104.8924714,2171.07,10.99,175.98
1744205390.1619024,39.0173061,-104.8924714,2171.06,10.988,185.99
1744205390.4327872,39.0173061,-104.8924714,2171.06,10.988,185.99
1744205391.1834614,39.0173061,-104.8924714,2171.06,10.988,195.99
1744205391.4391701,39.0173061,-104.8924714,2171.06,10.988,195.99
1744205392.1940608,39.0173061,-104.8924714,2171.07,10.99,205.98
1744205392.4533515,39.0173061,-104.8924714,2171.07,10.99,205.98
1744205393.213633,39.0173062,-104.8924714,2171.07,10.99,215.99
1744205393.476825,39.0173062,-104.8924714,2171.07,10.99,215.99
1744205394.262752,39.0173062,-104.8924714,2171.07,10.99,225.99
1744205394.4942484,39.0173062,-104.8924714,2171.07,10.99,225.99
1744205395.2582188,39.0173062,-104.8924713,2171.07,10.99,235.99
1744205395.5535412,39.0173062,-104.8924713,2171.07,10.99,235.99
1744205396.2634218,39.0173062,-104.8924713,2171.06,10.988,245.99
1744205396.565168,39.0173062,-104.8924713,2171.06,10.988,245.99
1744205397.289694,39.0173063,-104.8924712,2171.06,10.989,255.99
1744205397.5712016,39.0173063,-104.8924712,2171.06,10.989,255.99
1744205398.2904594,39.0173063,-104.8924712,2171.07,10.99,265.99
1744205398.5614176,39.0173063,-104.8924712,2171.07,10.99,265.99
1744205399.3068888,39.0173063,-104.8924712,2171.07,10.99,275.99
1744205399.5898783,39.0173063,-104.8924712,2171.07,10.99,275.99
1744205400.304924,39.0173063,-104.8924711,2171.07,10.99,285.99
1744205400.5842426,39.0173063,-104.8924711,2171.07,10.99,285.99
1744205401.3158133,39.0173063,-104.892471,2171.07,10.99,295.99
1744205401.599907,39.0173063,-104.892471,2171.07,10.99,295.99
1744205402.3211362,39.0173063,-104.892471,2171.06,10.988,305.98
1744205402.6303933,39.0173063,-104.892471,2171.06,10.988,305.98
1744205403.3541658,39.0173063,-104.892471,2171.06,10.989,315.98
1744205403.6311955,39.0173063,-104.892471,2171.06,10.989,315.98
1744205404.3551586,39.0173063,-104.8924709,2171.07,10.99,325.99
1744205404.631508,39.0173063,-104.8924709,2171.07,10.99,325.99
1744205405.3655937,39.0173063,-104.8924709,2171.07,10.99,335.97
1744205405.656295,39.0173063,-104.8924709,2171.07,10.99,335.97
1744205406.3773062,39.0173062,-104.8924708,2171.07,10.99,345.99
1744205406.687623,39.0173062,-104.8924708,2171.07,10.99,345.99
1744205407.3835564,39.0173062,-104.8924708,2171.07,10.99,355.97
1744205407.705715,39.0173062,-104.8924708,2171.07,10.99,355.97
1744205408.4042082,39.0173062,-104.8924708,2171.07,10.99,5.98
1744205408.7124977,39.0173062,-104.8924708,2171.07,10.99,5.98
1744205409.4068828,39.0173061,-104.8924708,2171.06,10.988,15.97
1744205409.7250636,39.0173061,-104.8924708,2171.06,10.988,15.97
1744205410.429337,39.0173061,-104.8924708,2171.06,10.989,25.98
1744205410.748159,39.0173061,-104.8924708,2171.06,10.989,25.98
1744205411.4411244,39.017306,-104.8924708,2171.07,10.99,35.97
1744205411.7931595,39.017306,-104.8924708,2171.07,10.99,35.97
1744205412.448936,39.0173059,-104.8924709,2171.07,10.99,45.98
1744205412.7905335,39.0173059,-104.8924709,2171.07,10.99,45.98
1744205413.4543068,39.0173059,-104.8924709,2171.07,10.99,55.97
1744205413.8032725,39.0173059,-104.8924709,2171.07,10.99,55.97
1744205414.4694815,39.0173059,-104.892471,2171.07,10.99,65.98
1744205414.8202424,39.0173059,-104.892471,2171.07,10.99,65.98
1744205415.474943,39.0173059,-104.892471,2171.06,10.989,75.97
1744205415.8491263,39.0173059,-104.892471,2171.06,10.989,75.97
1744205416.4852316,39.0173059,-104.8924711,2171.06,10.988,85.98
1744205416.8594115,39.0173059,-104.8924711,2171.06,10.988,85.98
1744205417.4949396,39.0173059,-104.8924711,2171.07,10.989,95.97
1744205417.8744252,39.0173059,-104.8924711,2171.07,10.989,95.97
1744205418.5051517,39.0173059,-104.8924711,2171.07,10.99,105.98
1744205418.9244733,39.0173059,-104.8924711,2171.07,10.99,105.98
1744205419.5160275,39.0173059,-104.8924711,2171.07,10.99,115.98
1744205419.9340913,39.0173059,-104.8924711,2171.07,10.99,115.98
1744205420.531617,39.0173059,-104.8924712,2171.07,10.99,125.98
1744205420.9537287,39.0173059,-104.8924712,2171.07,10.99,125.98
1744205421.5376554,39.0173059,-104.8924713,2171.06,10.989,135.98
1744205421.9620876,39.0173059,-104.8924713,2171.06,10.989,135.98
1744205422.5373175,39.017306,-104.8924713,2171.06,10.988,145.98
1744205423.0009458,39.017306,-104.8924713,2171.06,10.988,145.98
1744205423.9908826,39.017306,-104.8924713,2171.06,10.988,145.98
1744205424.5953107,39.017306,-104.8924714,2171.07,10.99,165.98
1744205425.0024807,39.017306,-104.8924714,2171.07,10.99,165.98
1744205425.6127577,39.0173061,-104.8924714,2171.07,10.99,175.98
1744205426.0062068,39.0173061,-104.8924714,2171.07,10.99,175.98
1744205426.6232536,39.0173061,-104.8924714,2171.07,10.99,190.99
1744205427.0213044,39.0173061,-104.8924714,2171.07,10.99,190.99
1744205427.6378741,39.0173061,-104.8924714,2171.07,10.99,200.98
1744205428.0343263,39.0173061,-104.8924714,2171.07,10.99,200.98
1744205428.6631956,39.0173062,-104.8924714,2171.06,10.988,210.99
1744205429.057583,39.0173062,-104.8924714,2171.06,10.988,210.99
1744205429.658408,39.0173062,-104.8924714,2171.06,10.989,220.98
1744205430.0756238,39.0173062,-104.8924714,2171.06,10.989,220.98
1744205430.6592722,39.0173062,-104.8924714,2171.07,10.99,230.99
1744205431.1021435,39.0173062,-104.8924714,2171.07,10.99,230.99
1744205431.674706,39.0173062,-104.8924713,2171.07,10.99,240.99
1744205432.088638,39.0173062,-104.8924713,2171.07,10.99,240.99
1744205432.6939197,39.0173063,-104.8924713,2171.07,10.99,250.99
1744205433.0970144,39.0173063,-104.8924713,2171.07,10.99,250.99
1744205433.7295756,39.0173063,-104.8924712,2171.07,10.99,260.99
1744205434.107357,39.0173063,-104.8924712,2171.07,10.99,260.99
1744205434.758582,39.0173063,-104.8924712,2171.07,10.99,270.99
1744205435.126967,39.0173063,-104.8924712,2171.07,10.99,270.99
1744205435.76886,39.0173063,-104.8924712,2171.06,10.988,280.99
1744205436.1410449,39.0173063,-104.8924712,2171.06,10.988,280.99
1744205436.7750652,39.0173063,-104.8924711,2171.06,10.989,290.99
1744205437.1500669,39.0173063,-104.8924711,2171.06,10.989,290.99
1744205437.7957125,39.0173063,-104.892471,2171.07,10.99,300.99
1744205438.1489365,39.0173063,-104.892471,2171.07,10.99,300.99
1744205438.8019495,39.0173063,-104.892471,2171.07,10.99,310.99
1744205439.1741247,39.0173063,-104.892471,2171.07,10.99,310.99
1744205439.8159049,39.0173063,-104.8924709,2171.07,10.99,320.99
1744205440.1885257,39.0173063,-104.8924709,2171.07,10.99,320.99
1744205440.8206868,39.0173063,-104.8924709,2171.07,10.99,330.99
1744205441.1842527,39.0173063,-104.8924709,2171.07,10.99,330.99
1744205441.8309944,39.0173063,-104.8924708,2171.06,10.989,340.99
1744205442.225585,39.0173063,-104.8924708,2171.06,10.989,340.99
1744205442.8336241,39.0173062,-104.8924708,2171.06,10.988,350.97
1744205443.2528632,39.0173062,-104.8924708,2171.06,10.988,350.97
1744205443.8396237,39.0173062,-104.8924708,2171.07,10.99,0.97
1744205444.2549906,39.0173062,-104.8924708,2171.07,10.99,0.97
1744205444.8842876,39.0173061,-104.8924708,2171.07,10.99,10.96
1744205445.2928965,39.0173061,-104.8924708,2171.07,10.99,10.96
1744205445.89074,39.0173061,-104.8924708,2171.07,10.99,20.98
1744205446.334528,39.0173061,-104.8924708,2171.07,10.99,20.98
1744205446.900103,39.017306,-104.8924708,2171.07,10.99,30.97
1744205447.3394496,39.017306,-104.8924708,2171.07,10.99,30.97
1744205447.8970444,39.017306,-104.8924708,2171.07,10.99,40.98
1744205448.3401086,39.017306,-104.8924708,2171.07,10.99,40.98
1744205448.9061158,39.0173059,-104.8924709,2171.06,10.988,50.97
1744205449.349095,39.0173059,-104.8924709,2171.06,10.988,50.97
1744205449.9141848,39.0173059,-104.8924709,2171.06,10.989,60.98
1744205450.3473878,39.0173059,-104.8924709,2171.06,10.989,60.98
1744205450.9245393,39.0173059,-104.892471,2171.07,10.99,70.97
1744205451.3744812,39.0173059,-104.892471,2171.07,10.99,70.97
1744205451.9448228,39.0173059,-104.8924711,2171.07,10.99,80.98
1744205452.3997748,39.0173059,-104.8924711,2171.07,10.99,80.98
1744205452.9706352,39.0173059,-104.8924711,2171.07,10.99,90.98
1744205453.410034,39.0173059,-104.8924711,2171.07,10.99,90.98
1744205453.9825044,39.0173059,-104.8924711,2171.06,10.989,100.98
1744205454.4252784,39.0173059,-104.8924711,2171.06,10.989,100.98
1744205454.9977157,39.0173059,-104.8924711,2171.06,10.987,110.97
1744205455.440475,39.0173059,-104.8924711,2171.06,10.987,110.97
1744205456.0203905,39.0173059,-104.8924712,2171.06,10.989,120.98
1744205456.4370995,39.0173059,-104.8924712,2171.06,10.989,120.98
1744205457.0285108,39.0173059,-104.8924713,2171.07,10.99,130.98
1744205457.4422958,39.0173059,-104.8924713,2171.07,10.99,130.98
1744205458.0462554,39.0173059,-104.8924713,2171.07,10.99,140.98
1744205458.447565,39.0173059,-104.8924713,2171.07,10.99,140.98
1744205459.0541975,39.017306,-104.8924713,2171.07,10.99,150.98
1744205459.453147,39.017306,-104.8924713,2171.07,10.99,150.98
1744205460.0681856,39.017306,-104.8924714,2171.07,10.99,160.99
1744205460.4588544,39.017306,-104.8924714,2171.07,10.99,160.99
1744205461.078596,39.0173061,-104.8924714,2171.07,10.99,170.98
1744205461.476826,39.0173061,-104.8924714,2171.07,10.99,170.98
1744205462.0992072,39.0173061,-104.8924714,2171.06,10.989,180.99
1744205462.4858737,39.0173061,-104.8924714,2171.06,10.989,180.99
1744205463.0846014,39.0173061,-104.8924714,2171.06,10.987,190.98
1744205463.4999747,39.0173061,-104.8924714,2171.06,10.987,190.98
1744205464.0916986,39.0173061,-104.8924714,2171.07,10.989,200.99
1744205464.534728,39.0173061,-104.8924714,2171.07,10.989,200.99
1744205465.1030881,39.0173062,-104.8924714,2171.07,10.99,215.98
1744205465.5321507,39.0173062,-104.8924714,2171.07,10.99,215.98
1744205466.1127734,39.0173062,-104.8924714,2171.07,10.99,225.99
1744205466.5335264,39.0173062,-104.8924714,2171.07,10.99,225.99
1744205467.1281793,39.0173062,-104.8924713,2171.07,10.99,235.99
1744205467.5384223,39.0173062,-104.8924713,2171.07,10.99,235.99
1744205468.1423657,39.0173063,-104.8924713,2171.07,10.99,245.99
1744205468.558656,39.0173063,-104.8924713,2171.07,10.99,245.99
1744205469.1625762,39.0173063,-104.8924712,2171.06,10.989,255.99
1744205469.5645978,39.0173063,-104.8924712,2171.06,10.989,255.99
1744205470.1738558,39.0173063,-104.8924712,2171.06,10.988,265.99
1744205470.5782177,39.0173063,-104.8924712,2171.06,10.988,265.99
1744205471.1822686,39.0173063,-104.8924712,2171.07,10.99,275.99
1744205471.5880263,39.0173063,-104.8924712,2171.07,10.99,275.99
1744205472.207597,39.0173063,-104.8924711,2171.07,10.99,285.99
1744205472.6234248,39.0173063,-104.8924711,2171.07,10.99,285.99
1744205473.2084157,39.0173063,-104.892471,2171.07,10.99,295.99
1744205473.6282363,39.0173063,-104.892471,2171.07,10.99,295.99
1744205474.2338998,39.0173063,-104.8924709,2171.07,10.99,305.99
1744205474.644205,39.0173063,-104.8924709,2171.07,10.99,305.99
1744205475.2501972,39.0173063,-104.8924709,2171.07,10.99,315.99
1744205475.6541343,39.0173063,-104.8924709,2171.07,10.99,315.99
1744205476.2506034,39.0173063,-104.8924709,2171.06,10.989,325.99
1744205476.6593666,39.0173063,-104.8924709,2171.06,10.989,325.99
1744205477.2637153,39.0173063,-104.8924708,2171.06,10.987,335.98
1744205477.6792097,39.0173063,-104.8924708,2171.06,10.987,335.98
1744205478.283599,39.0173062,-104.8924708,2171.07,10.989,345.99
1744205478.7049916,39.0173062,-104.8924708,2171.07,10.989,345.99
1744205479.2784822,39.0173062,-104.8924708,2171.07,10.99,355.99
1744205479.7211158,39.0173062,-104.8924708,2171.07,10.99,355.99
1744205480.301669,39.0173061,-104.8924708,2171.07,10.99,5.96
1744205480.7441986,39.0173061,-104.8924708,2171.07,10.99,5.96
1744205481.296166,39.0173061,-104.8924708,2171.07,10.99,15.97
1744205481.7391787,39.0173061,-104.8924708,2171.07,10.99,15.97
1744205482.2874615,39.017306,-104.8924708,2171.06,10.989,25.96
1744205482.7578766,39.017306,-104.8924708,2171.06,10.989,25.96
1744205483.301291,39.017306,-104.8924708,2171.06,10.988,35.98
1744205483.7620945,39.017306,-104.8924708,2171.06,10.988,35.98
1744205484.3231986,39.0173059,-104.8924709,2171.06,10.989,45.97
1744205484.7676609,39.0173059,-104.8924709,2171.06,10.989,45.97
1744205485.3193018,39.0173059,-104.8924709,2171.07,10.99,55.98
1744205485.7780383,39.0173059,-104.8924709,2171.07,10.99,55.98
1744205486.322921,39.0173059,-104.892471,2171.07,10.99,65.97
1744205486.7800155,39.0173059,-104.892471,2171.07,10.99,65.97
1744205487.3584847,39.0173059,-104.892471,2171.07,10.99,75.98
1744205487.804275,39.0173059,-104.892471,2171.07,10.99,75.98
1744205488.3701534,39.0173059,-104.8924711,2171.06,10.988,85.97
1744205488.8130822,39.0173059,-104.8924711,2171.06,10.988,85.97
1744205489.386537,39.0173059,-104.8924711,2171.06,10.988,95.97
1744205489.8295145,39.0173059,-104.8924711,2171.06,10.988,95.97
1744205490.4122596,39.0173059,-104.8924711,2171.07,10.99,105.97
1744205490.830067,39.0173059,-104.8924711,2171.07,10.99,105.97
1744205491.433974,39.0173059,-104.8924712,2171.07,10.99,115.98
1744205491.8352783,39.0173059,-104.8924712,2171.07,10.99,115.98
1744205492.4422698,39.0173059,-104.8924713,2171.07,10.99,125.98
1744205492.8422852,39.0173059,-104.8924713,2171.07,10.99,125.98
1744205493.454186,39.0173059,-104.8924713,2171.07,10.99,135.98
1744205493.8516166,39.0173059,-104.8924713,2171.07,10.99,135.98
1744205494.4670656,39.017306,-104.8924713,2171.06,10.988,145.97
1744205494.8647234,39.017306,-104.8924713,2171.06,10.988,145.97
1744205495.4999456,39.017306,-104.8924714,2171.06,10.988,155.98
1744205495.8892817,39.017306,-104.8924714,2171.06,10.988,155.98
1744205496.5110931,39.017306,-104.8924714,2171.07,10.99,165.98
1744205496.8913505,39.017306,-104.8924714,2171.07,10.99,165.98
1744205497.5181518,39.0173061,-104.8924714,2171.07,10.99,175.98
1744205497.9016664,39.0173061,-104.8924714,2171.07,10.99,175.98
1744205498.5306804,39.0173061,-104.8924714,2171.07,10.99,185.99
1744205498.9209435,39.0173061,-104.8924714,2171.07,10.99,185.99
1744205499.546263,39.0173061,-104.8924714,2171.07,10.99,196.0
1744205499.9426587,39.0173061,-104.8924714,2171.07,10.99,196.0
1744205500.56603,39.0173062,-104.8924714,2171.07,10.99,205.99
1744205500.9534001,39.0173062,-104.8924714,2171.07,10.99,205.99
1744205501.5787125,39.0173062,-104.8924714,2171.06,10.988,216.0
1744205501.965775,39.0173062,-104.8924714,2171.06,10.988,216.0
1744205502.5768852,39.0173062,-104.8924714,2171.06,10.989,225.99
1744205502.9871302,39.0173062,-104.8924714,2171.06,10.989,225.99
1744205503.5670562,39.0173062,-104.8924713,2171.07,10.99,235.99
1744205504.0097353,39.0173062,-104.8924713,2171.07,10.99,235.99
1744205504.6018374,39.0173062,-104.8924713,2171.07,10.99,245.99
1744205505.00951,39.0173062,-104.8924713,2171.07,10.99,245.99
1744205505.6023462,39.0173063,-104.8924712,2171.07,10.99,255.98
1744205506.0106614,39.0173063,-104.8924712,2171.07,10.99,255.98
1744205506.632111,39.0173063,-104.8924712,2171.07,10.99,270.98
1744205507.029388,39.0173063,-104.8924712,2171.07,10.99,270.98
1744205507.6246247,39.0173063,-104.8924711,2171.06,10.988,280.99
1744205508.0440235,39.0173063,-104.8924711,2171.06,10.988,280.99
1744205508.6298878,39.0173063,-104.8924711,2171.06,10.988,290.99
1744205509.655098,39.0173063,-104.892471,2171.07,10.99,300.99
1744205510.0740278,39.0173063,-104.892471,2171.07,10.99,300.99
1744205510.6510074,39.0173063,-104.8924709,2171.07,10.99,310.99
1744205511.7217724,39.0173063,-104.8924709,2171.07,10.99,320.99
1744205512.094015,39.0173063,-104.8924709,2171.07,10.99,320.99
1744205512.7772245,39.0173063,-104.8924709,2171.07,10.99,330.99
1744205513.7998335,39.0173062,-104.8924708,2171.06,10.989,340.99
1744205514.1015909,39.0173062,-104.8924708,2171.06,10.989,340.99
1744205514.8352122,39.0173062,-104.8924708,2171.06,10.988,350.98
1744205515.8492444,39.0173062,-104.8924708,2171.07,10.99,0.98
1744205516.119388,39.0173062,-104.8924708,2171.07,10.99,0.98
1744205516.882719,39.0173061,-104.8924708,2171.07,10.99,10.98
1744205517.141559,39.0173061,-104.8924708,2171.07,10.99,10.98
1744205517.936288,39.0173061,-104.8924708,2171.07,10.99,20.96
1744205518.1420052,39.0173061,-104.8924708,2171.07,10.99,20.96
1744205518.942154,39.017306,-104.8924708,2171.07,10.99,30.98
1744205519.1552975,39.017306,-104.8924708,2171.07,10.99,30.98
1744205519.9557645,39.0173059,-104.8924708,2171.07,10.99,40.96
1744205520.209396,39.0173059,-104.8924708,2171.07,10.99,40.96
1744205520.9852629,39.0173059,-104.8924709,2171.06,10.988,50.98
1744205521.2164247,39.0173059,-104.8924709,2171.06,10.988,50.98
1744205522.0212224,39.0173059,-104.8924709,2171.06,10.989,60.97
1744205522.2241235,39.0173059,-104.8924709,2171.06,10.989,60.97
1744205523.0420408,39.0173059,-104.892471,2171.07,10.99,70.98
